studentid;karak2_vo3lv;karak6_vo3lv;karak12_vo3lv;karak50_vo3lv;karak92_vo3lv;karak87_vo3lv;karak8_vo3lv;karak88b_vo3lv;karak16_vo3lv;karak20_vo3lv;karak89_vo3lv;karak7_vo3lv;karak11b_vo3lv;karak15_vo3lv;karak19_vo3lv;karak5_vo3lv;karak10b_vo3lv;karak53b_vo3lv;karak93_vo3lv;karak90_vo3lv;karak94_vo3lv;karak95_vo3lv;karak96_vo3lv;karak16b_vo3lv;karak97_vo3lv;karak2b_vo3lv;karak98_vo3lv;open;cons;extra;agree;neur
3026;3;1;0;4;3;3;1;2;2;3;2;3;1;3;2;2;3;2;2;3;2;2;2;3;3;3;3;.34063783;-.75427133;.43813872;-.30850849;.79511821
9635;1;3;3;4;3;1;4;3;4;4;4;2;1;4;2;3;3;3;3;4;2;1;4;0;0;1;3;-.25914153;.11336943;.70552492;1.2834455;.59078586
8363;2;2;3;3;3;2;3;1;3;2;2;3;1;4;1;2;2;3;4;2;2;3;3;0;0;2;3;-.21149595;-.18617427;.12210865;1.0546391;-.31674939
3507;2;0;1;0;2;3;3;2;0;4;4;4;1;2;4;4;1;2;1;4;4;3;0;4;1;2;2;.9958933;-.69170815;-.10610934;-2.4146388;.90395439
2683;2;2;1;2;2;0;1;2;3;3;2;2;0;3;2;0;2;4;3;2;1;2;4;1;3;2;2;-1.0952212;-.44581103;1.2542495;.11929671;.35947454
3940;3;1;2;4;4;1;4;1;3;3;3;0;1;3;2;1;3;3;3;2;1;2;2;1;1;2;0;-.39926556;.75085825;.10916028;.59109992;.46768984
7525;3;3;3;3;2;2;1;2;3;0;2;3;1;3;0;2;1;0;3;0;1;0;2;2;4;4;3;.18383329;-1.1509154;-.51107496;.14048328;-.71211141
5021;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;2;4;2;4;4;4;4;2;0;0;4;2;1.5695453;1.0744117;-.41501576;1.5220822;1.20093
5685;2;0;1;2;2;1;2;2;2;1;3;3;1;2;1;2;2;2;2;2;0;1;2;2;2;4;3;-.18165974;-1.1138413;.26535499;-.81168568;-.35126969
2931;3;3;1;3;3;2;3;2;3;2;2;1;0;2;1;2;2;2;2;2;2;2;2;2;2;4;0;.3578589;.58850706;.4519228;-.34424248;.060771238
8251;2;2;1;3;3;3;4;2;3;2;2;0;1;3;1;2;3;3;3;1;2;3;3;1;1;2;1;-.032411862;.95177585;.66651833;.35519829;-.32076478
8593;2;1;1;4;3;2;2;2;3;1;2;1;1;3;1;2;2;3;3;1;1;2;2;1;0;2;1;-.38552162;-.11925941;.48078617;.59109992;-.678698
1151;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
5041;2;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.43190074;-.26678044;-.81168568;.0015413385
7641;3;1;1;3;3;2;2;3;2;3;3;2;1;3;2;3;3;3;3;3;2;2;3;1;1;3;3;.50168067;-.42094305;.86536038;.12365671;.41759762
9010;1;3;3;2;3;4;3;0;3;1;3;1;2;3;1;3;2;2;3;1;3;3;2;1;1;2;1;.48408023;.61426657;-.66446459;.11929671;-.48993769
8641;2;2;4;3;2;2;4;0;3;3;3;0;2;1;1;2;4;3;3;2;4;3;1;1;0;2;0;.30091658;1.2994967;-.8075493;-.13697973;-.39044446
7537;2;2;0;2;2;2;3;3;2;1;2;3;0;2;0;3;3;4;2;1;2;2;4;2;4;3;1;.16057491;.135787;1.6258752;-.81168568;-.35016283
1599;3;1;3;2;2;3;2;4;3;4;4;2;3;3;2;2;3;1;4;4;4;0;2;0;2;4;3;1.2137167;-.80922514;-.27109525;.57264847;.72543854
1832;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;-.45043063
5491;3;3;2;3;3;2;3;1;3;1;2;1;2;3;2;3;3;3;3;3;2;3;3;3;1;3;0;.33731946;.96198732;.10832462;-.074231744;.079251811
9269;2;2;1;3;3;2;2;2;2;1;1;1;2;3;2;3;3;2;3;1;1;3;2;2;1;2;1;-.37411714;.42937908;.078787155;-.091058306;-.30629963
511;2;1;2;2;2;2;3;2;2;2;2;2;2;2;2;2;1;2;2;3;2;2;2;2;1;2;2;-.21149595;-.42217144;-.093996629;-.81168568;.0055567333
730;2;1;3;3;2;2;1;1;2;2;2;2;2;2;2;1;1;2;2;3;2;1;1;2;1;2;3;-.38726172;-1.1628311;-.65135467;-.57578409;.0055567333
4950;2;3;1;4;3;2;3;2;4;1;2;2;1;4;1;4;2;3;4;2;2;2;3;0;2;2;2;.14003547;.10748422;.66651833;1.5220822;-.10840167
2385;3;0;4;0;0;2;2;0;0;0;3;2;4;0;0;4;1;0;3;0;4;0;0;4;3;4;3;1.2218028;-1.3430618;-2.0127106;-2.4295433;-1.3866079
329;1;0;4;1;3;2;2;1;3;4;2;2;1;2;2;0;1;3;3;2;1;2;3;1;3;2;3;-.91379756;-.95477968;-.050675131;-.36269385;.77151543
3152;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
2098;2;1;1;3;2;3;3;1;2;1;2;1;2;3;1;3;3;3;3;1;3;2;3;2;1;2;1;.3173795;.24914832;.28110844;-.091058306;-.73280567
3069;2;3;1;4;4;3;4;1;4;3;4;2;1;4;2;3;2;3;3;;1;2;3;0;0;2;1;.2980507;.46493426;.46767625;1.2834455;.36401287
1539;0;3;0;4;3;3;2;;1;0;0;0;2;4;3;2;3;0;2;4;2;4;0;1;1;4;1;-.32201317;.94293809;-.81018591;.13546896;.28649271
410;2;1;4;4;3;2;2;0;2;4;4;3;3;3;3;2;2;2;3;3;1;2;1;2;0;2;2;-.056799069;-.57616049;-1.2095482;.14484328;.58164835
4443;2;3;3;4;3;4;4;1;3;2;3;2;1;3;2;2;3;3;3;2;2;3;2;3;1;2;2;.31103343;.67003304;-.063623503;.16166988;.055649005
4001;3;2;3;2;3;2;2;2;3;2;2;0;1;3;1;2;3;3;3;2;2;3;3;2;1;2;1;-.034751385;.57363886;.32095072;-.095418304;-.12798908
6880;2;1;3;2;2;2;2;1;2;3;2;1;3;2;2;3;3;2;2;2;2;3;2;2;2;2;2;-.035730232;.085839301;-.65219033;-.81168568;.17071423
731;2;1;1;3;2;0;1;2;2;2;1;4;1;2;1;2;1;3;3;2;1;1;3;1;1;2;1;-.90805095;-1.1145875;.66651833;-.12243229;-.37085706
8524;2;3;1;4;2;2;1;2;3;3;4;3;0;3;3;3;3;4;3;1;2;2;4;0;2;2;2;.29299226;-.23557335;1.2542495;.80581492;.1615766
1262;3;2;3;3;3;2;2;1;1;3;3;3;2;1;1;1;2;3;3;3;2;1;;2;0;2;2;-.046155859;-.59514332;-.24154404;-.81477785;.045199219
9290;2;2;3;3;3;3;1;3;3;2;2;1;1;2;1;3;2;3;3;1;1;2;2;1;2;2;1;-.030671783;-.1331697;.33406061;.10910928;-.13200447
401;1;1;3;4;3;2;1;0;3;2;3;2;0;3;0;0;4;4;2;2;2;2;3;0;3;1;1;-.77171588;-.093909256;.32526559;.56717813;.065893479
196;3;3;0;4;3;3;2;1;3;2;2;2;1;3;2;1;3;3;3;4;3;2;4;2;2;2;2;.14259261;.097754933;.8261922;.37638491;.62996078
8039;3;2;3;3;3;2;2;2;3;1;2;3;1;3;1;2;2;3;3;2;1;1;3;2;1;2;3;-.20877701;-.76352483;.32095072;.14048328;-.297162
8150;3;2;0;4;1;;2;4;4;3;2;2;0;3;3;3;3;3;3;3;1;3;3;1;1;3;2;.22309852;.11673775;1.4235542;.82264149;.11549971
4047;3;2;3;2;2;2;3;2;3;2;3;2;2;3;2;3;2;2;2;3;3;;2;1;0;3;2;.67570639;-.04528721;-.26678044;-.11934002;-.18320358
563;2;3;2;2;3;3;3;3;3;2;2;3;2;3;3;3;3;3;3;2;2;3;3;1;2;3;3;.33965898;.1683232;.50600874;.11929671;.42804742
3041;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;.85479045;.1683232;.14665714;-.074231744;.97875631
6729;2;0;1;2;2;0;2;0;2;2;4;4;0;3;2;3;2;3;2;3;0;1;3;2;2;0;4;-.80583745;-1.4264827;.45540199;-.5655967;.19431704
8793;3;3;2;4;3;3;3;2;4;2;4;1;1;4;0;3;3;3;4;2;3;3;3;0;0;3;0;1.0191517;.96198732;.49373451;1.5220822;-.50038749
8795;2;0;2;4;2;4;1;0;3;1;3;2;2;4;3;1;2;1;3;2;2;2;1;2;2;2;4;.13526772;-1.1328905;-.89284408;.6224739;.016006522
212;2;1;1;3;1;1;1;1;2;3;3;3;2;2;2;3;1;2;2;1;2;1;2;2;2;1;2;-.24675821;-1.1387093;-.1200549;-.57578409;-.26492947
1401;2;2;4;3;3;2;3;1;4;4;4;2;2;3;3;2;2;3;3;3;2;2;;0;1;2;1;.11722656;.10070755;-.45752373;.8014549;.77040869
7580;2;1;4;3;3;2;3;2;4;4;3;2;1;3;3;2;3;3;3;4;1;3;3;0;2;2;1;-.22116034;.29902959;.14816692;.8014549;1.1519446
8000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
7248;3;2;3;3;2;4;3;2;3;3;3;1;2;3;3;2;3;2;2;3;1;3;1;1;1;1;1;.11744723;.6184476;-.45251259;.11656155;.35836774
630;2;3;1;4;4;2;3;1;3;0;0;0;2;4;1;1;2;3;4;1;1;2;1;0;0;3;1;-.69370461;.56438529;-.090355888;1.2905407;-.60500294
4477;3;1;0;4;4;3;2;3;3;1;3;2;0;4;0;2;3;4;4;2;3;2;4;1;1;3;1;.67902476;-.084179968;1.6258752;1.0758257;-.23793206
9248;4;2;1;3;3;3;4;2;4;4;4;3;1;4;3;3;2;4;3;3;3;2;1;1;1;4;2;1.3922014;-.022865253;.51048517;.83282888;.77040869
13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5533;3;2;1;3;3;4;3;3;3;2;3;1;0;3;1;2;3;3;3;1;2;2;3;0;1;3;2;.68408316;.25592503;1.0519283;.56991333;-.32076478
649;2;1;1;3;2;2;3;0;3;2;1;1;2;3;2;1;2;2;3;1;2;3;3;1;1;2;1;-.55162293;.26395014;-.13316481;.35519829;-.37999469
4527;1;1;2;2;2;2;2;2;2;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.38824055;-.43190074;-.093996629;-.81168568;-.33680451
1140;4;1;3;2;3;4;1;2;4;3;4;2;3;4;2;2;0;3;4;4;4;0;0;4;2;3;0;1.3732401;-1.0311667;-.60938138;.19141902;.79913366
8631;0;2;4;1;0;0;2;0;0;0;0;3;4;2;0;3;0;0;1;0;2;0;0;3;1;0;2;-1.4687203;-1.1479628;-2.0127106;-1.9640223;-1.7641284
6132;3;2;2;4;3;3;3;4;4;2;2;3;0;4;2;2;4;3;4;2;3;4;4;1;0;3;2;.51466352;.53502673;1.2637187;1.3073672;-.13311131
3654;3;3;2;3;3;2;3;1;4;2;3;1;2;4;1;2;3;3;3;1;2;3;2;1;1;2;1;.12960987;.7936058;-.077407531;.83282888;-.32076478
937;2;3;3;3;2;3;3;3;3;3;3;2;2;2;1;1;2;1;1;1;2;1;1;2;1;2;1;-.043816339;.081724726;-.46910173;-.58287925;-.39445987
317;3;1;4;4;4;3;3;2;2;4;4;4;1;4;4;1;4;2;3;3;1;2;3;0;3;2;2;.12326386;-.1726733;-.067264244;.82036239;1.5744352
1922;1;1;3;1;2;1;1;1;1;1;2;2;3;2;1;2;3;1;3;2;1;1;0;3;1;1;2;-.93765545;-.63577104;-1.2390858;-1.2552072;-.54003
3283;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
1307;3;2;3;3;3;2;1;2;2;3;4;2;3;4;2;2;3;1;3;3;2;2;1;2;1;1;2;.097665928;-.2664718;-.85451156;.1550307;.41759762
572;2;1;1;3;4;2;3;2;2;1;1;3;0;4;0;2;4;3;2;1;1;1;3;3;0;1;0;-.74618798;.11420851;.85308617;-.29832107;-.61946809
135;1;2;2;2;2;2;2;2;3;2;2;2;1;3;1;2;2;2;2;2;0;2;2;1;1;2;1;-.73629171;-.088360973;.092571184;-.11934002;-.37085706
6762;2;2;1;4;3;2;3;1;4;2;2;3;0;4;1;2;2;3;3;1;2;3;3;0;0;2;0;-.21149595;.31897035;.65424407;1.2834455;-.50952512
2625;1;1;1;3;3;0;1;2;3;4;4;4;0;2;3;0;1;3;3;3;1;1;3;2;3;2;3;-.94324321;-1.4513507;.85308617;-.10560574;1.1479293
8082;4;3;1;3;3;3;2;2;3;2;2;3;1;3;2;2;2;3;3;2;3;2;3;2;2;3;2;.6914081;-.22584407;.66651833;.14048328;.24440932
2624;2;2;1;3;3;3;3;2;2;4;3;2;2;3;1;3;2;3;3;2;2;2;4;1;3;2;1;.30771509;.10070755;.66568267;.12365671;.58787739
1688;3;3;1;4;4;3;4;2;2;3;2;0;0;4;2;2;4;4;4;4;4;3;4;1;2;3;0;.68868917;1.4746548;1.2542495;.84428406;1.0420016
8382;2;2;3;3;3;2;3;1;3;4;2;1;2;3;2;1;3;2;3;3;2;3;2;1;1;2;1;-.38726172;.6184476;-.46562251;.35519829;.58677053
3770;3;0;1;3;4;4;4;3;0;2;4;3;3;1;0;4;2;3;3;4;4;4;2;4;3;3;1;1.548027;.18348193;.3064926;-1.4757496;.69431287
7216;3;1;3;3;2;3;3;1;3;3;3;3;1;4;3;2;1;2;2;3;2;1;1;1;4;3;4;.5049991;-1.0973353;-.46478683;.36265057;.92464864
2613;2;1;2;3;3;2;3;2;2;2;2;3;1;3;2;2;2;2;3;3;1;1;3;2;1;2;2;-.38552162;-.58123302;.27830333;-.091058306;.24842472
2474;1;1;3;3;3;1;2;1;2;3;3;2;1;3;3;2;2;1;3;2;1;1;3;1;3;1;2;-.77329415;-.62604177;-.3087537;.12365671;.78598058
8498;2;2;1;3;2;1;2;3;1;2;1;0;1;2;1;2;2;1;2;1;1;2;3;2;1;2;2;-.72896689;.031777028;.43449801;-.80732566;-.56363279
9434;1;3;3;2;2;1;3;0;2;2;2;1;2;2;1;2;3;1;0;3;1;2;0;3;1;1;1;-.93765545;.59946477;-1.2513601;-1.5036743;-.17808136
8835;2;2;3;3;3;3;3;1;3;1;2;2;3;3;2;2;2;2;2;1;2;3;3;1;1;2;1;-.032411862;.29484859;-.46645814;.11656155;-.30629963
5212;3;1;2;4;3;3;3;1;3;1;3;3;1;4;1;2;3;3;4;2;3;3;4;1;0;3;1;.67902476;.15476981;.48062462;1.0758257;-.48592228
2667;0;0;0;3;4;4;2;2;2;4;0;4;0;4;3;4;0;4;4;4;4;0;4;0;4;0;4;-.228567;-1.979302;1.4270332;.82309753;1.7723331
70;3;1;1;3;2;1;1;3;3;1;3;3;1;3;1;3;1;3;3;1;3;1;3;1;1;3;2;.49662229;-1.1387093;.86536038;.35519829;-.73280567
3819;3;3;2;2;2;3;3;1;1;0;0;0;2;2;0;3;2;2;3;0;2;3;1;1;1;3;0;.18768108;.92690784;-.47857085;-.58987546;-1.2783923
7877;3;2;2;3;3;2;2;1;3;0;2;1;1;3;0;2;3;2;3;0;3;2;2;1;0;2;2;.13927424;.066856496;-.10627089;.35519829;-1.2242846
6485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.3440688;-1.106874;-.57530421;-2.2865937;-1.9528887
4920;3;2;1;3;3;2;2;2;3;2;2;1;2;3;1;3;2;3;3;1;3;2;4;0;1;3;1;.51134509;.0558988;.66568267;.56991333;-.32076478
6984;2;1;1;2;2;1;3;1;3;1;1;3;1;2;1;2;1;2;2;1;1;2;2;1;1;1;1;-.92527205;-.39804968;.066512927;-.36542904;-.73280567
8234;3;3;0;3;4;1;2;2;2;0;0;0;0;3;0;3;3;4;3;0;2;3;4;0;0;3;1;-.17048711;.74879712;1.4270332;.33837172;-.9814167
4688;1;1;3;1;2;3;3;0;1;2;2;3;3;1;2;4;0;1;1;3;2;3;0;2;2;3;1;.33868015;-.38324788;-1.437928;-1.7638546;.19431704
5942;3;0;1;3;2;3;1;2;3;4;3;3;0;3;2;3;2;3;2;3;3;1;2;1;2;2;2;.65848529;-1.1345283;.66735399;.11656155;.53266287
4025;2;2;1;3;1;1;1;2;2;1;2;4;1;2;1;2;1;2;1;1;2;1;3;2;1;2;0;-.39058006;-.77104783;.45108715;-.81442082;-.97567368
6651;3;2;2;4;4;4;4;2;4;4;4;1;1;4;4;2;4;3;3;4;3;3;3;0;2;3;0;1.02247;1.1552368;.49373451;1.2834455;1.5784507
1065;2;1;1;3;3;2;1;1;3;2;2;1;1;3;2;2;2;3;3;2;2;1;3;1;1;2;1;-.21149595;-.502469;.46767625;.35519829;.055649005
903;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
3278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3470;2;2;1;3;3;3;3;2;4;4;4;4;0;3;2;1;1;3;3;3;2;2;4;1;1;2;2;.12054491;-.53553277;1.0388184;.5867399;.58677053
255;2;1;2;3;3;3;2;1;3;3;2;3;2;3;1;2;3;3;2;2;1;3;3;1;2;1;1;-.40274262;-.034298711;.10832462;.11656155;.22994414
1915;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
2690;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4242;1;1;4;2;2;3;3;0;2;4;4;0;2;3;2;3;2;2;3;4;1;3;1;2;1;1;2;-.07499899;.23982836;-1.0229805;-.32695991;.53667819
453;3;1;3;2;2;3;1;2;3;3;3;1;3;3;1;2;3;2;2;2;3;1;2;1;2;3;2;.67902476;-.49151132;-.45334825;-.11934002;-.01292385
119;3;2;1;3;3;2;2;2;3;2;2;1;1;3;1;2;3;3;3;2;3;3;3;1;2;3;1;.3355794;.42937908;.66651833;.35519829;.060771238
3700;4;2;1;4;3;3;3;1;3;4;3;1;1;4;4;3;3;3;4;4;4;3;4;0;1;3;2;1.2055606;.45006606;.65340841;1.2905407;1.1468225
1686;2;2;1;3;2;2;3;2;3;1;2;2;1;3;1;3;2;3;3;1;2;2;3;1;1;2;1;-.035730232;.10070755;.66651833;.35519829;-.73280567
861;2;2;1;2;3;3;2;2;2;3;3;2;1;2;2;2;3;3;4;;2;2;2;1;2;2;1;.13194938;.090978257;.48078617;-.11969715;.53232867
5496;1;2;4;3;2;2;2;0;2;2;3;3;2;1;2;1;2;0;2;4;2;1;2;2;1;2;2;-.399645;-.59514332;-1.2681106;-.82187307;.19833246
5029;3;2;1;4;3;1;2;0;3;4;3;0;2;4;3;1;2;3;3;4;4;3;4;0;2;3;1;.31911647;.3942996;.26799852;1.051904;1.1519446
9421;2;3;2;3;3;2;3;2;3;4;3;2;2;3;3;2;4;3;3;3;2;3;3;1;2;2;1;-.047134697;.82868528;.3071667;.35519829;.95916903
7096;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
3768;1;3;0;3;4;2;3;1;3;2;3;1;2;4;3;2;3;3;3;2;0;3;3;0;1;0;0;-.96454078;.96198732;.45389223;.81600237;.48215503
5061;4;2;0;4;3;2;4;2;3;1;3;3;0;3;2;2;4;4;3;2;4;3;3;1;0;3;2;.85071081;.52995425;1.2413011;.59109992;-.30228421
8709;2;1;2;3;3;1;2;1;3;2;2;3;1;2;2;2;1;3;3;3;2;1;3;1;1;1;2;-.58688515;-.94964075;.29489246;.10910928;.24842472
4299;4;2;1;3;3;3;2;1;1;4;2;0;1;2;1;1;4;3;3;3;2;2;3;2;3;4;0;.53792185;.72721857;.46767625;-.56868893;.78065312
8697;3;1;2;3;3;1;1;1;2;1;1;1;1;2;1;2;1;2;3;1;1;2;3;1;0;2;1;-.55222237;-.48766717;.079461269;-.12243229;-.678698
8065;2;3;2;3;3;2;3;2;2;3;3;2;1;3;2;2;3;3;3;1;2;2;3;2;1;2;2;-.047134697;.28682348;.49373451;-.091058306;.032046188
264;;;;;;;;;;;;;2;2;;;;;;;;;;;2;;2;;-.40074253;-.4224878;-.99175376;.49337095
66;3;1;4;2;0;0;1;0;2;3;4;4;2;3;3;3;1;2;2;3;2;1;1;3;1;2;4;.11156868;-1.6197323;-1.0229805;-.7803117;-.1273683
877;3;3;2;3;2;1;2;2;2;3;3;1;3;3;2;3;2;3;2;1;3;2;2;3;2;3;2;.49662229;.062675476;-.065133281;-.54441011;-.02206148
8302;2;2;2;3;3;2;2;2;2;2;3;2;2;3;2;2;2;2;3;2;2;2;2;1;2;2;1;-.047134697;-.088360973;-.093996629;.12365671;.24440932
1988;3;3;3;4;3;2;3;1;3;2;3;1;2;3;2;4;3;2;3;2;2;3;2;2;2;2;1;.48114124;.7936058;-.46562251;.37638491;.24440932
5249;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
9158;3;2;1;4;3;1;4;2;3;1;4;3;1;3;1;3;4;4;4;3;3;2;4;0;1;2;0;.46467838;.67257625;1.0676817;1.0444517;-.10438626
5296;1;2;4;3;2;2;3;0;3;3;4;2;2;3;3;2;3;2;3;3;2;3;3;1;3;1;2;-.25582317;.30580628;-.6515162;.35519829;.73588836
2224;3;2;2;2;2;2;2;2;2;3;2;2;3;2;2;2;2;2;2;2;2;2;2;2;3;2;2;-.034751385;-.25674251;-.28056446;-.81168568;.35947454
2504;4;0;0;3;3;1;1;1;2;2;3;0;0;4;4;4;4;3;2;1;1;1;3;1;2;2;0;.30477616;-.0063073896;.82702792;.13110897;.41890979
1641;1;4;3;3;3;2;4;1;2;0;4;0;3;3;1;2;4;1;3;1;2;3;1;2;0;2;0;-.059518021;1.6498131;-1.0533535;-.091058306;-.84787095
7635;2;3;0;3;2;1;3;3;3;4;2;3;0;3;3;2;4;3;3;3;1;3;3;1;1;2;1;-.56460565;.68442553;1.224712;.35519829;.52754056
4319;3;3;2;4;4;2;4;3;3;0;3;1;2;4;2;2;3;3;4;3;3;2;2;1;0;3;0;.49994063;.95691484;.32027659;1.0758257;-.035813414
7712;2;2;1;3;3;2;2;2;3;1;4;3;0;3;2;4;4;3;3;1;2;2;3;1;2;2;1;.46875796;.12605771;.85308617;.35519829;-.1175393
9304;2;2;2;3;2;2;3;2;2;1;2;3;1;3;0;2;2;2;2;1;2;3;3;1;0;3;3;-.01519081;-.18617427;.27830333;-.11498003;-1.1052041
7904;3;2;3;3;2;3;2;0;3;3;3;1;1;3;2;3;3;2;3;3;3;2;2;2;3;3;2;.85479045;.066856496;-.47789675;.14048328;.55225027
4484;4;3;4;3;2;4;3;0;3;3;2;0;3;3;1;3;4;1;2;1;4;3;0;2;0;4;1;1.4165887;1.1172048;-1.6107117;-.098153472;-.58322018
1896;1;2;4;2;2;2;2;2;2;3;3;1;3;3;3;2;3;2;2;3;2;1;2;2;1;2;2;-.22387928;-.12728454;-.62613207;-.5655967;.35836774
7114;3;3;3;2;2;1;2;2;2;3;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;-.039809823;-.08158429;-.26678044;-.81168568;.17071423
9205;1;1;2;3;3;2;3;2;3;2;2;3;1;3;1;3;1;3;2;3;1;2;3;3;1;2;1;-.38650045;-.39804968;.49373451;-.31286851;.064786635
7332;3;4;4;3;3;3;3;0;3;1;2;1;4;3;2;4;3;2;3;1;3;3;1;0;2;3;2;.8661949;.80038255;-1.3961161;.56991333;-.1175393
8385;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
3003;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
5713;2;1;1;3;2;3;2;2;3;3;3;1;0;2;0;1;2;3;3;3;3;2;4;0;1;2;2;.13020928;-.28764096;1.0388184;.32382432;-.19254652
7012;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.43190074;-.093996629;-.81168568;.0015413385
4812;2;2;3;3;2;2;2;3;2;3;4;0;1;3;3;3;4;4;3;4;2;3;4;1;4;3;2;.48929739;.58459651;.92095613;.12365671;1.1174244
3025;1;1;2;2;2;1;2;0;2;2;1;2;2;2;2;2;1;2;2;1;1;1;2;2;1;2;3;-.90571141;-.97376251;-.49168077;-.81168568;-.37999469
4308;3;1;4;0;1;3;0;2;2;3;3;3;4;2;3;2;2;0;1;4;3;2;0;2;3;2;2;.48271957;-.95429754;-1.6150265;-1.5221255;.68579602
3379;2;2;2;3;1;2;2;3;2;2;1;2;3;2;2;3;1;1;1;2;2;3;1;3;2;1;1;-.39639664;-.073559158;-.48288569;-1.0291359;-.24132669
1221;2;2;2;2;2;2;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.33988711
3132;1;2;2;4;3;0;3;0;3;3;3;1;2;3;3;2;2;2;3;3;0;2;3;0;2;1;1;-1.1264039;.24496733;-.30594862;.80581492;.78999603
5639;2;3;2;3;3;2;3;1;3;2;3;1;2;3;1;2;3;2;3;3;1;3;2;1;1;2;1;-.22116034;.7936058;-.29283869;.35519829;.064786635
1663;4;3;1;4;2;4;2;1;3;1;3;3;1;3;3;0;4;3;4;1;4;2;1;3;0;3;4;.85734749;-.20392866;.09621194;.40030661;-.55428982
9400;3;4;4;4;4;4;2;0;3;1;3;2;1;3;2;3;1;2;3;3;3;3;1;0;0;3;2;1.0338745;.10837571;-.83641273;.80581492;.13335949
4632;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
3264;0;0;4;3;2;1;0;1;2;3;0;0;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;-2.1649847;-1.106874;-1.8138685;-.62362748;-.77599591
8618;3;4;2;4;2;2;2;2;4;1;4;3;1;3;1;2;3;3;4;2;2;3;3;0;2;2;2;.29397109;.32279441;.49373451;1.2759932;-.35126969
9509;4;0;2;3;3;2;3;2;3;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;.30635443;-.5622502;-.093996629;-.34424248;.24440932
1694;3;2;1;4;4;4;3;1;3;3;3;2;0;4;2;4;4;4;4;1;2;3;3;0;1;2;1;.83930945;.65352702;.86967528;1.2905407;.27491418
3576;2;3;3;3;2;2;3;0;3;0;1;1;3;3;1;1;4;2;3;1;3;2;3;2;0;2;1;-.3775973;.778804;-.66530025;.14048328;-1.090739
9500;2;2;3;4;3;3;4;0;4;4;2;1;2;4;3;2;4;2;4;4;2;4;1;0;0;2;1;-.032411862;1.1809963;-.85019672;1.5220822;.77442396
8837;2;3;3;3;2;2;3;1;3;3;3;2;3;3;3;2;3;2;3;3;3;2;2;2;1;2;1;.12689094;.45520499;-.65219033;.14048328;.35836774
